price,predict
1307.8,-0.00757858
1303.95,0.000692219
1298.95,-0.008139207
1295.88,-0.001968762
1282.73,0.004998288
1293.8,0.002290661
1288.59,0.001049336
1288.54,0.004815048
1305.62,-0.003268306
1312.63,0.001194915
1309.3,-0.002266759
1307.98,-0.009543549
1308.41,0.00042848
1312.25,-0.003222124
1316.32,-0.003009006
1304.4,-0.002229914
1297.9,-0.0051646
1295.79,-0.003569954
1290.96,-0.008509207
1277.11,0.005397045
1280.7,-0.001790209
1275.76,0.00076513
1280.82,-0.007841904
1282.32,0.00596179
1289.7,-0.008184247
1287.01,-5.26E-05
1287.05,0.001255554
1265.62,-0.011425208
1269.01,-0.002406733
1261.2,-0.005432425
1268.3,-0.005282399
1256.33,0.003922027
1255.15,-0.008928368
1249.2,-0.006117525
1240.07,-0.011153339
1228.1,0.00574062
1232.57,-0.003509223
1234.25,-0.00452313
1222.37,-8.98E-05
1225.27,0.006788708
1216,-0.018438539
1214.68,0.001710049
1222.42,-0.005044961
1216.85,-0.006812268
1221.3,-0.005458797
1218.8,0.014138408
1214.85,-0.003040775
1208.35,0.013528045
1212.75,0.002280907
1213.91,-0.00346246
1190.85,0.008088187
1206.37,-0.001607601
1208.66,-0.000225473
1220.68,0.000949553
1223.65,-0.005414203
1223.2,0.00446989
1236.22,0.004590485
1232.5,0.0039311
1239.92,0.007090721
1238.68,-0.003063314
1238.1,-0.004869752
1246.71,-7.38E-05
1248.97,0.004480055
1242.14,0.002374167
1232.97,0.007358876
1230.9,-0.003950303
1225.68,-0.007876262
1228.14,-0.010728708
1211.73,-0.007801757
1199.6,-0.004301943
1172.59,0.001251053
1165.2,-0.013856118
1168.38,0.010686915
1140.26,-0.012407
1141.57,0.004151494
1177.6,0.012812263
1150.97,0.003674496
1163.85,-0.00383953
1162.6,0.000611724
1162.4,-0.008673518
1188.4,-0.008580045
1186.5,0.000381403
1196.45,-0.002287187
1182.06,-0.008180128
1193.53,0.004256408
1201.15,0.005944918
1197.7,-0.005017156
1200.6,0.006366399
1198.1,-0.004227187
1191.4,-0.007971035
1167.23,-0.0054419
1211.75,0.000598872
1197.67,0.004301706
1209.39,0.00045048
1205.03,0.000804172
1192.1,0.002121141
1203.15,-0.001773965
1230.63,0.005070345
1226,-0.003451599
1227.5,0.00026335
1222.3,0.004480023
1192.7,-0.005388853
1196.9,-0.007133096
1189,-0.00165548
1198.65,0.00089665
1195.5,0.003836046
1176.75,0.00728015
1176.35,0.001050654
1173.6,-0.001230151
1173.66,-0.005132128
1195.05,0.001289134
1183.2,0.006602892
1200.4,-0.00254707
1183.8,-0.005215246
1183.81,-0.00837142
1188.86,0.00638605
1204.21,-0.004665328
1218.9,0.00474083
1210.56,8.26E-05
1208.73,-0.005577319
1223.13,0.001327642
1233.34,-0.001226069
1230.58,-0.011586262
1229.68,0.003059377
1261.75,0.001480997
1279.96,-0.001097696
1276.46,-0.0100163
1293.59,0.009104887
1293.26,-0.002614435
1301.53,-0.005524919
1294.29,-0.005472159
1281.04,-0.010222243
1292.24,-0.005984566
1284.85,8.54E-05
1257.2,-0.003135791
1283.12,-0.006653434
1275.01,-0.002433655
1259.84,-0.007134052
1269.91,-0.016412084
1264.51,-0.001313202
1233.38,-9.39E-05
1239.48,-0.009731543
1233.76,-0.005277219
1218.85,-0.001843156
1222.22,-0.004540077
1229.64,-0.003026533
1230.49,-0.003322617
1209.23,-0.006840049
1212.6,-0.003080119
1207.13,0.000614777
1202.08,-0.001977099
1201.6,0.003055918
1199.67,-0.000129867
1204.69,-0.003796735
1208.89,-0.0039621
1213.06,-0.00095588
1206.79,0.000329039
1203.79,-0.002029144
1199.8,-0.016774479
1198.42,-0.009647796
1166.95,0.003538034
1166.95,-0.007836956
1161.42,-0.007739503
1154.78,0.007858702
1152.37,-0.006734208
1158.02,-0.006400615
1154.19,0.002279026
1149.12,-0.00165288
1167,-0.003675708
1171.3,-0.007581842
1182.2,0.0027893
1189.06,0.003587255
1192.6,-0.015648454
1195.15,-0.008046934
1203.9,-0.001816803
1198.8,0.003789593
1185.1,0.002393404
1183.3,0.000798531
1203.7,-0.012443329
1201.5,-0.004018711
1202.52,-0.010092014
1214.47,-0.003624847
1208.25,0.002566075
1202.65,-0.006956492
1194.3,-0.006353652
1207.5,0.000921729
1198.35,-0.004238461
1192.4,-0.00094472
1201.6,-0.0064162
1198.1,-0.000693965
1204.1,-0.003986302
1196.25,-0.002281072
1202.39,-0.004800302
1187.06,0.001761399
1193.89,-0.00187765
1178.97,0.003601865
1201.62,-0.00695934
1211.94,0.001402362
1204.72,0.000346176
1183.97,-0.007634729
1178,-0.004616889
1187.97,0.002222374
1193.02,-0.002971636
1191.29,-0.002049503
1184.4,-0.003181907
1187.5,0.003569756
1183.55,-0.00197988
1193.15,-0.007035596
1214.69,-0.002814087
1221,-0.005468918
1223.7,-0.000629237
1225.05,0.010048053
1207.55,0.002225291
1209.45,-0.005199474
1206.25,0.002969932
1205.4,-0.011237251
1206.86,-0.008841291
1187.15,-0.004995697
1187.9,0.002359974
1187.95,-0.010521712
1190,-0.003339211
1188.95,-0.006785195
1192.95,0.001131806
1184.95,0.005247016
1176.45,0.002621713
1171.5,-0.004687926
1173.45,-0.00208056
1176.05,-0.002612707
1185.35,-0.000599623
1181.95,0.002241369
1180.8,-0.004384214
1185.55,0.001570696
1181.35,0.000452587
1185.25,0.002308496
1201.25,-0.000796287
1200,-0.003225349
1185.75,-0.002904029
1177.65,0.00036013
1174.7,0.00705062
1172.95,-0.003310376
1175.04,-0.003197783
1179.85,-0.007129258
1172.75,-0.00411754
1168.6,0.000255936
1166.05,0.002905571
1168.28,-0.004547866
1169.78,-0.004836808
1154.65,0.007056981
1156.95,-0.001721965
1159.35,0.003018268
1162.65,-0.005207003
1157.45,0.008362103
1155.05,0.000341121
1148.85,-0.003342383
1144.55,-0.007528845
1134.32,-0.003909439
1097.45,-0.006573042
1100.85,0.002570374
1093.95,0.004643788
1090.15,-0.008477703
1098.9,0.009062702
1094,-0.002506127
1094.85,0.000830235
1096.55,-0.007832458
1087.95,0.005912589
1095.01,-0.004719006
1086.25,4.51E-05
1087.35,-0.003535137
1084.65,0.001364458
1089.15,-0.004483083
1093.64,-0.002473375
1103.85,-0.032130906
1108.6,-0.002335759
1124.75,0.007061741
1114.55,0.001486653
1114.54,-0.005452004
1117.35,-0.012294836
1117.45,
