Time,price
2011/9/23,1656.8
2011/9/24,1656.8
2011/9/25,1656.8
2011/9/26,1626.35
2011/9/27,1650.13
2011/9/28,1608.8
2011/9/29,1614.4
2011/9/30,1623.97
2011/10/1,1623.97
2011/10/2,1623.97
2011/10/3,1658.32
2011/10/4,1623.95
2011/10/5,1641.05
2011/10/6,1651.43
2011/10/7,1637.85
2011/10/8,1637.85
2011/10/9,1637.85
2011/10/10,1676.55
2011/10/11,1662.4
2011/10/12,1676.03
2011/10/13,1668.14
2011/10/14,1680.73
2011/10/15,1680.73
2011/10/16,1680.73
2011/10/17,1670.85
2011/10/18,1657.85
2011/10/19,1640.75
2011/10/20,1620.8
2011/10/21,1642.38
2011/10/22,1642.38
2011/10/23,1642.38
2011/10/24,1653.48
2011/10/25,1705.53
2011/10/26,1724.82
2011/10/27,1744.85
2011/10/28,1743.75
2011/10/29,1743.75
2011/10/30,1743.75
2011/10/31,1714.85
2011/11/1,1719.9
2011/11/2,1738.6
2011/11/3,1763.82
2011/11/4,1754.65
2011/11/5,1754.65
2011/11/6,1754.65
2011/11/7,1795.1
2011/11/8,1786.3
2011/11/9,1769.95
2011/11/10,1758.4
2011/11/11,1788.68
2011/11/12,1788.68
2011/11/13,1788.68
2011/11/14,1780.43
2011/11/15,1780.82
2011/11/16,1763.38
2011/11/17,1721.78
2011/11/18,1723.95
2011/11/19,1723.95
2011/11/20,1723.95
2011/11/21,1677.32
2011/11/22,1699.82
2011/11/23,1692.27
2011/11/24,1694.32
2011/11/25,1683.53
2011/11/26,1683.53
2011/11/27,1683.53
2011/11/28,1712.35
2011/11/29,1715.72
2011/11/30,1746.38
2011/12/1,1744.82
2011/12/2,1746.75
2011/12/3,1746.75
2011/12/4,1746.75
2011/12/5,1723
2011/12/6,1728.2
2011/12/7,1741.8
2011/12/8,1708.38
2011/12/9,1711.6
2011/12/10,1711.6
2011/12/11,1711.6
2011/12/12,1666.57
2011/12/13,1631.57
2011/12/14,1574.05
2011/12/15,1570.52
2011/12/16,1598.95
2011/12/17,1598.95
2011/12/18,1598.95
2011/12/19,1594.27
2011/12/20,1615.9
2011/12/21,1615.23
2011/12/22,1605.55
2011/12/23,1606.35
2011/12/24,1606.35
2011/12/25,1606.35
2011/12/26,1606.95
2011/12/27,1593.22
2011/12/28,1555.43
2011/12/29,1545.97
2011/12/30,1563.7
2011/12/31,1563.7
2012/1/1,1563.7
2012/1/2,1566.27
2012/1/3,1603.5
2012/1/4,1611.6
2012/1/5,1622.72
2012/1/6,1617.95
2012/1/7,1617.95
2012/1/8,1617.95
2012/1/9,1611.57
2012/1/10,1632.35
2012/1/11,1641.97
2012/1/12,1650.25
2012/1/13,1639
2012/1/14,1639
2012/1/15,1639
2012/1/16,1643.8
2012/1/17,1652.05
2012/1/18,1659.95
2012/1/19,1658.35
2012/1/20,1666.65
2012/1/21,1666.65
2012/1/22,1666.65
2012/1/23,1677.18
2012/1/24,1665.68
2012/1/25,1710.57
2012/1/26,1720.65
2012/1/27,1739.07
2012/1/28,1739.07
2012/1/29,1739.07
2012/1/30,1730.07
2012/1/31,1737.6
2012/2/1,1743.4
2012/2/2,1759.48
2012/2/3,1726.25
2012/2/4,1726.25
2012/2/5,1726.25
2012/2/6,1720.35
2012/2/7,1745.48
2012/2/8,1733.2
2012/2/9,1729.4
2012/2/10,1722
2012/2/11,1722
2012/2/12,1722
2012/2/13,1722.27
2012/2/14,1720.18
2012/2/15,1728.15
2012/2/16,1728.07
2012/2/17,1723.38
2012/2/18,1723.38
2012/2/19,1723.38
2012/2/20,1734.95
2012/2/21,1759.13
2012/2/22,1776.22
2012/2/23,1780.68
2012/2/24,1772.45
2012/2/25,1772.45
2012/2/26,1772.45
2012/2/27,1767.68
2012/2/28,1784.23
2012/2/29,1696.85
2012/3/1,1718.28
2012/3/2,1712.6
2012/3/3,1712.6
2012/3/4,1712.6
2012/3/5,1706.5
2012/3/6,1674.32
2012/3/7,1684.98
2012/3/8,1699.77
2012/3/9,1713.65
2012/3/10,1713.65
2012/3/11,1713.65
2012/3/12,1701.32
2012/3/13,1674.1
2012/3/14,1644.88
2012/3/15,1658.43
2012/3/16,1660
2012/3/17,1660
2012/3/18,1660
2012/3/19,1664.52
2012/3/20,1650.77
2012/3/21,1650.43
2012/3/22,1645.9
2012/3/23,1661.9
2012/3/24,1661.9
2012/3/25,1661.9
2012/3/26,1690.07
2012/3/27,1680.77
2012/3/28,1663.68
2012/3/29,1661.57
2012/3/30,1668.35
2012/3/31,1668.35
2012/4/1,1668.35
2012/4/2,1677.68
2012/4/3,1646.13
2012/4/4,1620.77
2012/4/5,1631.23
2012/4/6,1636.43
2012/4/7,1636.43
2012/4/8,1636.43
2012/4/9,1640.2
2012/4/10,1659.93
2012/4/11,1659.13
2012/4/12,1675.77
2012/4/13,1658.15
2012/4/14,1658.15
2012/4/15,1658.15
2012/4/16,1651.88
2012/4/17,1649.57
2012/4/18,1642.1
2012/4/19,1642.93
2012/4/20,1642.93
2012/4/21,1642.93
2012/4/22,1642.93
2012/4/23,1638.82
2012/4/24,1642.27
2012/4/25,1643.63
2012/4/26,1657.43
2012/4/27,1662.75
2012/4/28,1662.75
2012/4/29,1662.75
2012/4/30,1664.75
2012/5/1,1662.43
2012/5/2,1653.5
2012/5/3,1635.98
2012/5/4,1642.22
2012/5/5,1642.22
2012/5/6,1642.22
2012/5/7,1638.55
2012/5/8,1605.47
2012/5/9,1589.57
2012/5/10,1594.02
2012/5/11,1579.4
2012/5/12,1579.4
2012/5/13,1579.4
2012/5/14,1556.72
2012/5/15,1544.21
2012/5/16,1539.57
2012/5/17,1574.27
2012/5/18,1592.99
2012/5/19,1592.99
2012/5/20,1592.99
2012/5/21,1593.07
2012/5/22,1568.5
2012/5/23,1561.45
2012/5/24,1559.25
2012/5/25,1573.03
2012/5/26,1573.03
2012/5/27,1573.03
2012/5/28,1580.94
2012/5/29,1555.15
2012/5/30,1563.38
2012/5/31,1560.43
2012/6/1,1624.1
2012/6/2,1624.1
2012/6/3,1624.1
2012/6/4,1618.85
2012/6/5,1617.05
2012/6/6,1619.3
2012/6/7,1589.4
2012/6/8,1593.45
2012/6/9,1593.45
2012/6/10,1593.45
2012/6/11,1596.77
2012/6/12,1609.8
2012/6/13,1617.05
2012/6/14,1623.73
2012/6/15,1627.1
2012/6/16,1627.1
2012/6/17,1627.1
2012/6/18,1628.07
2012/6/19,1618.52
2012/6/20,1607.48
2012/6/21,1566.28
2012/6/22,1572.45
2012/6/23,1572.45
2012/6/24,1572.45
2012/6/25,1584.48
2012/6/26,1572.93
2012/6/27,1574.2
2012/6/28,1552.63
2012/6/29,1597.4
2012/6/30,1597.4
2012/7/1,1597.4
2012/7/2,1597.1
2012/7/3,1617.35
2012/7/4,1615.63
2012/7/5,1604.68
2012/7/6,1583.75
2012/7/7,1583.75
2012/7/8,1583.75
2012/7/9,1587.68
2012/7/10,1567.28
2012/7/11,1576.4
2012/7/12,1571.95
2012/7/13,1589.68
2012/7/14,1589.68
2012/7/15,1589.68
2012/7/16,1589.38
2012/7/17,1583.4
2012/7/18,1573.52
2012/7/19,1581.43
2012/7/20,1584.5
2012/7/21,1584.5
2012/7/22,1584.5
2012/7/23,1576.95
2012/7/24,1580.95
2012/7/25,1604.45
2012/7/26,1615.77
2012/7/27,1622.9
2012/7/28,1622.9
2012/7/29,1622.9
2012/7/30,1621.97
2012/7/31,1614.3
2012/8/1,1599.48
2012/8/2,1588.63
2012/8/3,1603.48
2012/8/4,1603.48
2012/8/5,1603.48
2012/8/6,1610.5
2012/8/7,1612.2
2012/8/8,1612.13
2012/8/9,1617.25
2012/8/10,1620.2
2012/8/11,1620.2
2012/8/12,1620.2
2012/8/13,1609.75
2012/8/14,1599.05
2012/8/15,1603.1
2012/8/16,1615.1
2012/8/17,1616.05
2012/8/18,1616.05
2012/8/19,1616.05
2012/8/20,1620.5
2012/8/21,1637.8
2012/8/22,1654.65
2012/8/23,1670.6
2012/8/24,1670.55
2012/8/25,1670.55
2012/8/26,1670.55
2012/8/27,1664.1
2012/8/28,1666.9
2012/8/29,1656.5
2012/8/30,1655.6
2012/8/31,1692.01
2012/9/1,1692.01
2012/9/2,1692.01
2012/9/3,1692.5
2012/9/4,1695.75
2012/9/5,1693
2012/9/6,1700.28
2012/9/7,1735.65
2012/9/8,1735.65
2012/9/9,1735.65
2012/9/10,1726.25
2012/9/11,1732.2
2012/9/12,1730.8
2012/9/13,1767.04
2012/9/14,1770.4
2012/9/15,1770.4
2012/9/16,1770.4
2012/9/17,1761.45
2012/9/18,1772
2012/9/19,1770.4
2012/9/20,1768.6
2012/9/21,1773.1
2012/9/22,1773.1
2012/9/23,1773.1
2012/9/24,1764.45
2012/9/25,1760.65
2012/9/26,1752.75
2012/9/27,1777.25
2012/9/28,1772.1
2012/9/29,1772.1
2012/9/30,1772.1
2012/10/1,1775.3
2012/10/2,1774.7
2012/10/3,1778
2012/10/4,1790.4
2012/10/5,1780.6
2012/10/6,1780.6
2012/10/7,1780.6
2012/10/8,1774.95
2012/10/9,1764.3
2012/10/10,1762.35
2012/10/11,1767.35
2012/10/12,1754.48
2012/10/13,1754.48
2012/10/14,1754.48
2012/10/15,1737.55
2012/10/16,1747.6
2012/10/17,1750.15
2012/10/18,1741.3
2012/10/19,1721.75
2012/10/20,1721.75
2012/10/21,1721.75
2012/10/22,1728.5
2012/10/23,1707.65
2012/10/24,1701.95
2012/10/25,1712.1
2012/10/26,1711.3
2012/10/27,1711.3
2012/10/28,1711.3
2012/10/29,1709.35
2012/10/30,1709.6
2012/10/31,1720.65
2012/11/1,1714.25
2012/11/2,1678.1
2012/11/3,1678.1
2012/11/4,1678.1
2012/11/5,1685
2012/11/6,1716
2012/11/7,1717.75
2012/11/8,1731.45
2012/11/9,1731.18
2012/11/10,1731.18
2012/11/11,1731.18
2012/11/12,1728.2
2012/11/13,1725
2012/11/14,1726.35
2012/11/15,1715.8
2012/11/16,1713.75
2012/11/17,1713.75
2012/11/18,1713.75
2012/11/19,1731.7
2012/11/20,1727.3
2012/11/21,1728.7
2012/11/22,1729.55
2012/11/23,1753
2012/11/24,1753
2012/11/25,1753
2012/11/26,1748.65
2012/11/27,1742.15
2012/11/28,1719.75
2012/11/29,1725.7
2012/11/30,1714.8
2012/12/1,1714.8
2012/12/2,1714.8
2012/12/3,1716
2012/12/4,1697.55
2012/12/5,1693.95
2012/12/6,1699.9
2012/12/7,1704.05
2012/12/8,1704.05
2012/12/9,1704.05
2012/12/10,1712.95
2012/12/11,1710.3
2012/12/12,1711.65
2012/12/13,1696.95
2012/12/14,1696.1
2012/12/15,1696.1
2012/12/16,1696.1
2012/12/17,1698.15
2012/12/18,1671.1
2012/12/19,1667.25
2012/12/20,1647.7
2012/12/21,1657.25
2012/12/22,1657.25
2012/12/23,1657.25
2012/12/24,1657.48
2012/12/25,1658.9
2012/12/26,1659.75
2012/12/27,1664.26
2012/12/28,1655.85
2012/12/29,1655.85
2012/12/30,1655.85
2012/12/31,1675.35
2013/1/1,1665.16
2013/1/2,1686.9
2013/1/3,1663.95
2013/1/4,1655.65
2013/1/5,1655.65
2013/1/6,1655.65
2013/1/7,1646.95
2013/1/8,1659.25
2013/1/9,1657.75
2013/1/10,1675.45
2013/1/11,1662.8
2013/1/12,1662.8
2013/1/13,1662.8
2013/1/14,1667.85
2013/1/15,1679.45
2013/1/16,1679.95
2013/1/17,1687.55
2013/1/18,1684.3
2013/1/19,1684.3
2013/1/20,1684.3
2013/1/21,1690.05
2013/1/22,1692.7
2013/1/23,1685.85
2013/1/24,1667.95
2013/1/25,1658.7
2013/1/26,1658.7
2013/1/27,1658.7
2013/1/28,1655.5
2013/1/29,1663.8
2013/1/30,1677.05
2013/1/31,1663.65
2013/2/1,1667.45
2013/2/2,1667.45
2013/2/3,1667.45
2013/2/4,1673.7
2013/2/5,1672.95
2013/2/6,1677.7
2013/2/7,1671.65
2013/2/8,1667.2
2013/2/9,1667.2
2013/2/10,1667.2
2013/2/11,1647.95
2013/2/12,1651.15
2013/2/13,1642.55
2013/2/14,1634.75
2013/2/15,1610.1
2013/2/16,1610.1
2013/2/17,1610.1
2013/2/18,1610.05
2013/2/19,1605.05
2013/2/20,1564.55
2013/2/21,1576.4
2013/2/22,1581.4
2013/2/23,1581.4
2013/2/24,1581.4
2013/2/25,1593.5
2013/2/26,1613.85
2013/2/27,1597.4
2013/2/28,1579.58
2013/3/1,1576.23
2013/3/2,1576.23
2013/3/3,1576.23
2013/3/4,1573.77
2013/3/5,1575.5
2013/3/6,1583.9
2013/3/7,1578.97
2013/3/8,1578.8
2013/3/9,1578.8
2013/3/10,1578.8
2013/3/11,1581.55
2013/3/12,1592.8
2013/3/13,1587.7
2013/3/14,1590.2
2013/3/15,1591.95
2013/3/16,1591.95
2013/3/17,1591.95
2013/3/18,1605.63
2013/3/19,1612.75
2013/3/20,1606.83
2013/3/21,1614.88
2013/3/22,1608.58
2013/3/23,1608.58
2013/3/24,1608.58
2013/3/25,1605.08
2013/3/26,1600.04
2013/3/27,1605.25
2013/3/28,1596.82
2013/3/29,1598.75
2013/3/30,1598.75
2013/3/31,1598.75
2013/4/1,1599.52
2013/4/2,1575.9
2013/4/3,1557.95
2013/4/4,1554.59
2013/4/5,1581.15
2013/4/6,1581.15
2013/4/7,1581.15
2013/4/8,1573.64
2013/4/9,1585.34
2013/4/10,1558.54
2013/4/11,1561.45
2013/4/12,1483
2013/4/13,1483
2013/4/14,1483
2013/4/15,1347.95
2013/4/16,1367.89
2013/4/17,1376.5
2013/4/18,1390.59
2013/4/19,1390.59
2013/4/20,1390.59
2013/4/21,1390.59
2013/4/22,1426.45
2013/4/23,1413
2013/4/24,1431.95
2013/4/25,1467.88
2013/4/26,1462.09
2013/4/27,1462.09
2013/4/28,1462.09
2013/4/29,1475.93
2013/4/30,1476.75
2013/5/1,1457.58
2013/5/2,1467.08
2013/5/3,1470.75
2013/5/4,1470.75
2013/5/5,1470.75
2013/5/6,1469.4
2013/5/7,1452.73
2013/5/8,1474.07
2013/5/9,1458.25
2013/5/10,1448.2
2013/5/11,1448.2
2013/5/12,1448.2
2013/5/13,1430.58
2013/5/14,1425.4
2013/5/15,1393.03
2013/5/16,1386
2013/5/17,1359.55
2013/5/18,1359.55
2013/5/19,1359.55
2013/5/20,1393.8
2013/5/21,1376.37
2013/5/22,1370.4
2013/5/23,1391.1
2013/5/24,1386.65
2013/5/25,1386.65
2013/5/26,1386.65
2013/5/27,1394.78
2013/5/28,1381.23
2013/5/29,1393.1
2013/5/30,1414.15
2013/5/31,1387.92
2013/6/1,1387.92
2013/6/2,1387.92
2013/6/3,1411.4
2013/6/4,1399.43
2013/6/5,1403.4
2013/6/6,1413.91
2013/6/7,1383.05
2013/6/8,1383.05
2013/6/9,1383.05
2013/6/10,1386.5
2013/6/11,1378.37
2013/6/12,1388.9
2013/6/13,1386.02
2013/6/14,1390.74
2013/6/15,1390.74
2013/6/16,1390.74
2013/6/17,1385.35
2013/6/18,1367.65
2013/6/19,1351.26
2013/6/20,1285.05
2013/6/21,1296.4
2013/6/22,1296.4
2013/6/23,1296.4
2013/6/24,1282.38
2013/6/25,1277.65
2013/6/26,1226.65
2013/6/27,1200.65
2013/6/28,1234.57
2013/6/29,1234.57
2013/6/30,1234.57
2013/7/1,1252.55
2013/7/2,1243.49
2013/7/3,1252.83
2013/7/4,1249.9
2013/7/5,1223.2
2013/7/6,1223.2
2013/7/7,1223.2
2013/7/8,1237.07
2013/7/9,1251.44
2013/7/10,1259.78
2013/7/11,1286.2
2013/7/12,1285.7
2013/7/13,1285.7
2013/7/14,1285.7
2013/7/15,1284.57
2013/7/16,1292.22
2013/7/17,1276.11
2013/7/18,1284.24
2013/7/19,1296.1
2013/7/20,1296.1
2013/7/21,1296.1
2013/7/22,1335.88
2013/7/23,1345.2
2013/7/24,1322.25
2013/7/25,1333.9
2013/7/26,1333.3
2013/7/27,1333.3
2013/7/28,1333.3
2013/7/29,1328.02
2013/7/30,1326.3
2013/7/31,1325.25
2013/8/1,1310.11
2013/8/2,1311.75
2013/8/3,1311.75
2013/8/4,1311.75
2013/8/5,1303.07
2013/8/6,1283.17
2013/8/7,1287.65
2013/8/8,1313.4
2013/8/9,1314.4
2013/8/10,1314.4
2013/8/11,1314.4
2013/8/12,1338.3
2013/8/13,1321.67
2013/8/14,1336.15
2013/8/15,1366.31
2013/8/16,1376.87
2013/8/17,1376.87
2013/8/18,1376.87
2013/8/19,1365.98
2013/8/20,1371.17
2013/8/21,1366.76
2013/8/22,1376.17
2013/8/23,1397.75
2013/8/24,1397.75
2013/8/25,1397.75
2013/8/26,1404.7
2013/8/27,1415.09
2013/8/28,1417.51
2013/8/29,1407.75
2013/8/30,1395.15
2013/8/31,1395.15
2013/9/1,1395.15
2013/9/2,1391.32
2013/9/3,1412.42
2013/9/4,1391.63
2013/9/5,1367.5
2013/9/6,1391.9
2013/9/7,1391.9
2013/9/8,1391.9
2013/9/9,1387.03
2013/9/10,1363.85
2013/9/11,1365.47
2013/9/12,1321.67
2013/9/13,1326.39
2013/9/14,1326.39
2013/9/15,1326.39
2013/9/16,1312.98
2013/9/17,1310.64
2013/9/18,1364.02
2013/9/19,1366.35
2013/9/20,1326.05
2013/9/21,1326.05
2013/9/22,1326.05
2013/9/23,1322.74
2013/9/24,1323.35
2013/9/25,1334.48
2013/9/26,1324.09
2013/9/27,1336.65
2013/9/28,1336.65
2013/9/29,1336.65
2013/9/30,1328.94
2013/10/1,1287.65
2013/10/2,1316.19
2013/10/3,1316.77
2013/10/4,1310.8
2013/10/5,1310.8
2013/10/6,1310.8
2013/10/7,1323.23
2013/10/8,1319.32
2013/10/9,1305.8
2013/10/10,1287.6
2013/10/11,1272.18
2013/10/12,1272.18
2013/10/13,1272.18
2013/10/14,1272.39
2013/10/15,1282.38
2013/10/16,1282.48
2013/10/17,1320.34
2013/10/18,1316.25
2013/10/19,1316.25
2013/10/20,1316.25
2013/10/21,1316
2013/10/22,1340.15
2013/10/23,1333.42
2013/10/24,1346.78
2013/10/25,1350.8
2013/10/26,1350.8
2013/10/27,1350.8
2013/10/28,1352.65
2013/10/29,1345.05
2013/10/30,1344.57
2013/10/31,1323.1
2013/11/1,1316.2
2013/11/2,1316.2
2013/11/3,1316.2
2013/11/4,1314.35
2013/11/5,1311.81
2013/11/6,1317.93
2013/11/7,1307.65
2013/11/8,1288.6
2013/11/9,1288.6
2013/11/10,1288.6
2013/11/11,1282.8
2013/11/12,1268
2013/11/13,1281.82
2013/11/14,1287.2
2013/11/15,1290.2
2013/11/16,1290.2
2013/11/17,1290.2
2013/11/18,1275.4
2013/11/19,1275.65
2013/11/20,1244.25
2013/11/21,1243.08
2013/11/22,1243.63
2013/11/23,1243.63
2013/11/24,1243.63
2013/11/25,1251.3
2013/11/26,1242.79
2013/11/27,1237.97
2013/11/28,1244.13
2013/11/29,1253.49
2013/11/30,1253.49
2013/12/1,1253.49
2013/12/2,1219.75
2013/12/3,1223.42
2013/12/4,1243.78
2013/12/5,1225.17
2013/12/6,1229.05
2013/12/7,1229.05
2013/12/8,1229.05
2013/12/9,1240.41
2013/12/10,1262.18
2013/12/11,1252.25
2013/12/12,1225.52
2013/12/13,1238.8
2013/12/14,1238.8
2013/12/15,1238.8
2013/12/16,1241.3
2013/12/17,1231.05
2013/12/18,1218.5
2013/12/19,1188.68
2013/12/20,1203.3
2013/12/21,1203.3
2013/12/22,1203.3
2013/12/23,1198.82
2013/12/24,1204.23
2013/12/25,1204.24
2013/12/26,1210.6
2013/12/27,1213.35
2013/12/28,1213.35
2013/12/29,1213.35
2013/12/30,1196.5
2013/12/31,1205.65
2014/1/1,1200.9
2014/1/2,1224.4
2014/1/3,1237.01
2014/1/4,1237.01
2014/1/5,1237.01
2014/1/6,1238.07
2014/1/7,1232.1
2014/1/8,1225.94
2014/1/9,1227.95
2014/1/10,1248.45
2014/1/11,1248.45
2014/1/12,1248.45
2014/1/13,1253.22
2014/1/14,1245.19
2014/1/15,1241.86
2014/1/16,1242.39
2014/1/17,1254.05
2014/1/18,1254.05
2014/1/19,1254.05
2014/1/20,1254.66
2014/1/21,1241.41
2014/1/22,1237.08
2014/1/23,1264.14
2014/1/24,1270.07
2014/1/25,1270.07
2014/1/26,1270.07
2014/1/27,1257.1
2014/1/28,1256.88
2014/1/29,1267.24
2014/1/30,1243.92
2014/1/31,1244.55
2014/2/1,1244.55
2014/2/2,1244.55
2014/2/3,1257.68
2014/2/4,1254.72
2014/2/5,1257.92
2014/2/6,1258.19
2014/2/7,1267.27
2014/2/8,1267.27
2014/2/9,1267.27
2014/2/10,1274.78
2014/2/11,1291.46
2014/2/12,1291.18
2014/2/13,1302.9
2014/2/14,1318.69
2014/2/15,1318.69
2014/2/16,1318.69
2014/2/17,1331.5
2014/2/18,1321.97
2014/2/19,1311.6
2014/2/20,1322.94
2014/2/21,1324.28
2014/2/22,1324.28
2014/2/23,1324.28
2014/2/24,1336.98
2014/2/25,1340.64
2014/2/26,1330.57
2014/2/27,1331.33
2014/2/28,1326.44
2014/3/1,1326.44
2014/3/2,1326.44
2014/3/3,1350.58
2014/3/4,1334.34
2014/3/5,1336.9
2014/3/6,1350.85
2014/3/7,1339.98
2014/3/8,1339.98
2014/3/9,1339.98
2014/3/10,1339.72
2014/3/11,1348.97
2014/3/12,1366.54
2014/3/13,1370.06
2014/3/14,1381.4
2014/3/15,1381.4
2014/3/16,1381.4
2014/3/17,1365.85
2014/3/18,1355.81
2014/3/19,1330.85
2014/3/20,1330.23
2014/3/21,1333.3
2014/3/22,1333.3
2014/3/23,1333.3
2014/3/24,1308.57
2014/3/25,1311.41
2014/3/26,1304.07
2014/3/27,1290.74
2014/3/28,1293.7
2014/3/29,1293.7
2014/3/30,1293.7
2014/3/31,1284.72
2014/4/1,1279.03
2014/4/2,1290.51
2014/4/3,1286.73
2014/4/4,1302.7
2014/4/5,1302.7
2014/4/6,1302.7
2014/4/7,1296.91
2014/4/8,1308.27
2014/4/9,1312.09
2014/4/10,1317.68
2014/4/11,1318.1
2014/4/12,1318.1
2014/4/13,1318.1
2014/4/14,1326.23
2014/4/15,1302.55
2014/4/16,1302.13
2014/4/17,1294.35
2014/4/18,1294.6
2014/4/19,1294.6
2014/4/20,1294.6
2014/4/21,1290.12
2014/4/22,1283.85
2014/4/23,1283.51
2014/4/24,1293.83
2014/4/25,1303.5
2014/4/26,1303.5
2014/4/27,1303.82
2014/4/28,1295.69
2014/4/29,1295.79
2014/4/30,1291.52
2014/5/1,1284.7
2014/5/2,1299.6
2014/5/3,1299.6
2014/5/4,1299.6
2014/5/5,1309.46
2014/5/6,1307.37
2014/5/7,1289.57
2014/5/8,1289.91
2014/5/9,1289.2
2014/5/10,1289.2
2014/5/11,1289.2
2014/5/12,1295.23
2014/5/13,1294.04
2014/5/14,1305.26
2014/5/15,1296
2014/5/16,1292.5
2014/5/17,1292.5
2014/5/18,1292.5
2014/5/19,1292.64
2014/5/20,1293.84
2014/5/21,1292.27
2014/5/22,1293.55
2014/5/23,1292.3
2014/5/24,1292.3
2014/5/25,1292.3
2014/5/26,1292.34
2014/5/27,1262.3
2014/5/28,1258.27
2014/5/29,1255.63
2014/5/30,1250.5
2014/5/31,1250.5
2014/6/1,1250.5
2014/6/2,1243.39
2014/6/3,1244.7
2014/6/4,1245.35
2014/6/5,1253.05
2014/6/6,1252.6
2014/6/7,1252.6
2014/6/8,1252.6
2014/6/9,1251.81
2014/6/10,1258.14
2014/6/11,1260.74
2014/6/12,1273.5
2014/6/13,1276.63
2014/6/14,1276.63
2014/6/15,1276.63
2014/6/16,1271.34
2014/6/17,1271.55
2014/6/18,1277.87
2014/6/19,1319.62
2014/6/20,1314.1
2014/6/21,1314.1
2014/6/22,1314.1
2014/6/23,1317.35
2014/6/24,1318.07
2014/6/25,1318.05
2014/6/26,1316.69
2014/6/27,1315.2
2014/6/28,1315.2
2014/6/29,1315.2
2014/6/30,1326.43
2014/7/1,1326.2
2014/7/2,1327.2
2014/7/3,1320.02
2014/7/4,1319.3
2014/7/5,1319.3
2014/7/6,1319.3
2014/7/7,1319.72
2014/7/8,1319.14
2014/7/9,1325.72
2014/7/10,1335.46
2014/7/11,1338.4
2014/7/12,1338.4
2014/7/13,1338.4
2014/7/14,1308.01
2014/7/15,1294.63
2014/7/16,1298.74
2014/7/17,1318.53
2014/7/18,1310.2
2014/7/19,1310.2
2014/7/20,1310.2
2014/7/21,1311.9
2014/7/22,1307.95
2014/7/23,1304.31
2014/7/24,1293.85
2014/7/25,1307.8
2014/7/26,1307.8
2014/7/27,1307.8
2014/7/28,1303.95
2014/7/29,1298.95
2014/7/30,1295.88
2014/7/31,1282.73
2014/8/1,1293.8
2014/8/2,1293.8
2014/8/3,1293.8
2014/8/4,1288.59
2014/8/5,1288.54
2014/8/6,1305.62
2014/8/7,1312.63
2014/8/8,1309.3
2014/8/9,1309.3
2014/8/10,1309.3
2014/8/11,1307.98
2014/8/12,1308.41
2014/8/13,1312.25
2014/8/14,1316.32
2014/8/15,1304.4
2014/8/16,1304.4
2014/8/17,1304.4
2014/8/18,1297.9
2014/8/19,1295.79
2014/8/20,1290.96
2014/8/21,1277.11
2014/8/22,1280.7
2014/8/23,1280.7
2014/8/24,1280.7
2014/8/25,1275.76
2014/8/26,1280.82
2014/8/27,1282.32
2014/8/28,1289.7
2014/8/29,1287.01
2014/8/30,1287.01
2014/8/31,1287.01
2014/9/1,1287.05
2014/9/2,1265.62
2014/9/3,1269.01
2014/9/4,1261.2
2014/9/5,1268.3
2014/9/6,1268.3
2014/9/7,1268.3
2014/9/8,1256.33
2014/9/9,1255.15
2014/9/10,1249.2
2014/9/11,1240.07
2014/9/12,1228.1
2014/9/13,1228.1
2014/9/14,1228.1
2014/9/15,1232.57
2014/9/16,1234.25
2014/9/17,1222.37
2014/9/18,1225.27
2014/9/19,1216
2014/9/20,1216
2014/9/21,1216
2014/9/22,1214.68
2014/9/23,1222.42
2014/9/24,1216.85
2014/9/25,1221.3
2014/9/26,1218.8
2014/9/27,1218.8
2014/9/28,1218.8
2014/9/29,1214.85
2014/9/30,1208.35
2014/10/1,1212.75
2014/10/2,1213.91
2014/10/3,1190.85
2014/10/4,1190.85
2014/10/5,1190.85
2014/10/6,1206.37
2014/10/7,1208.66
2014/10/8,1220.68
2014/10/9,1223.65
2014/10/10,1223.2
2014/10/11,1223.2
2014/10/12,1223.2
2014/10/13,1236.22
2014/10/14,1232.5
2014/10/15,1239.92
2014/10/16,1238.68
2014/10/17,1238.1
2014/10/18,1238.1
2014/10/19,1238.1
2014/10/20,1246.71
2014/10/21,1248.97
2014/10/22,1242.14
2014/10/23,1232.97
2014/10/24,1230.9
2014/10/25,1230.9
2014/10/26,1230.9
2014/10/27,1225.68
2014/10/28,1228.14
2014/10/29,1211.73
2014/10/30,1199.6
2014/10/31,1172.59
2014/11/1,1172.59
2014/11/2,1172.59
2014/11/3,1165.2
2014/11/4,1168.38
2014/11/5,1140.26
2014/11/6,1141.57
2014/11/7,1177.6
2014/11/8,1177.6
2014/11/9,1177.6
2014/11/10,1150.97
2014/11/11,1163.85
2014/11/12,1162.6
2014/11/13,1162.4
2014/11/14,1188.4
2014/11/15,1188.4
2014/11/16,1188.4
2014/11/17,1186.5
2014/11/18,1196.45
2014/11/19,1182.06
2014/11/20,1193.53
2014/11/21,1201.15
2014/11/22,1201.15
2014/11/23,1201.15
2014/11/24,1197.7
2014/11/25,1200.6
2014/11/26,1198.1
2014/11/27,1191.4
2014/11/28,1167.23
2014/11/29,1167.23
2014/11/30,1167.23
2014/12/1,1211.75
2014/12/2,1197.67
2014/12/3,1209.39
2014/12/4,1205.03
2014/12/5,1192.1
2014/12/6,1192.1
